run,current_nA,raw_entries,eventno_span,trigger_sum,trigger_entry_density,entries_per_eventno,selected_multiplicity_per_event,selected_event_fraction,downstream_allhit_fraction,current_nA_z,current_nA_train_center,current_nA_train_scale,trigger_entry_density_z,trigger_entry_density_train_center,trigger_entry_density_train_scale,entries_per_eventno_z,entries_per_eventno_train_center,entries_per_eventno_train_scale,selected_multiplicity_per_event_z,selected_multiplicity_per_event_train_center,selected_multiplicity_per_event_train_scale,downstream_allhit_fraction_z,downstream_allhit_fraction_train_center,downstream_allhit_fraction_train_scale,heldout_run,selector,stratum_train_runs,heldout_stratum
58,20.0,34141,34216,34141.0,0.9978080430208089,0.9978080430208089,0.49152045927184324,0.4663015143083097,0.002138191617117249,0.0,20.0,1.0,-171.4812268401266,0.9999909985327609,1.27299970508556e-05,-171.4812268401266,0.9999909985327609,1.27299970508556e-05,0.5141759878227756,0.45093510542691445,0.07893280667730754,-1.1673295897911011,0.009915373594792031,0.006662370290010848,58,median_first4,59 63 65,low_rate
59,20.0,42303,42303,42303.0,1.0,1.0,0.5053305912110252,0.32770725480462376,0.018036545871451197,0.0,20.0,1.0,0.7071067811865475,0.9999909985327609,1.27299970508556e-05,0.7071067811865475,0.9999909985327609,1.27299970508556e-05,0.6891365969854578,0.45093510542691445,0.07893280667730754,1.2189614091002352,0.009915373594792031,0.006662370290010848,58,median_first4,59 63 65,low_rate
60,20.0,36074,36074,36074.0,1.0,1.0,0.4720574374896047,0.2810888728724289,0.02239840328214226,0.0,20.0,1.0,0.7071067811865475,0.9999909985327609,1.27299970508556e-05,0.7071067811865475,0.9999909985327609,1.27299970508556e-05,0.26759889774403195,0.45093510542691445,0.07893280667730754,1.873661946719852,0.009915373594792031,0.006662370290010848,58,median_first4,59 63 65,low_rate
61,20.0,36535,36537,36535.0,0.9999452609683335,0.9999452609683335,0.5190912823320104,0.3089366361023676,0.025537156151635418,0.0,20.0,1.0,-3.592896702541638,0.9999909985327609,1.27299970508556e-05,-3.592896702541638,0.9999909985327609,1.27299970508556e-05,0.8634708402519055,0.45093510542691445,0.07893280667730754,2.344778491262447,0.009915373594792031,0.006662370290010848,58,median_first4,59 63 65,low_rate
62,20.0,37584,37584,37584.0,1.0,1.0,0.5079022988505747,0.316943380161771,0.021471902937420177,0.0,20.0,1.0,0.7071067811865475,0.9999909985327609,1.27299970508556e-05,0.7071067811865475,0.9999909985327609,1.27299970508556e-05,0.7217175699396204,0.45093510542691445,0.07893280667730754,1.7345972738794333,0.009915373594792031,0.006662370290010848,58,median_first4,59 63 65,low_rate
63,20.0,37030,37031,37030.0,0.9999729955982826,0.9999729955982826,0.5081555495544153,0.39916284093977855,0.009991898460707534,0.0,20.0,1.0,-1.414213562373095,0.9999909985327609,1.27299970508556e-05,-1.414213562373095,0.9999909985327609,1.27299970508556e-05,0.7249260039799299,0.45093510542691445,0.07893280667730754,0.011486132199862699,0.009915373594792031,0.006662370290010848,58,median_first4,59 63 65,low_rate
65,20.0,38424,38424,38424.0,1.0,1.0,0.33931917551530294,0.3098063710181137,0.001717676452217364,0.0,20.0,1.0,0.7071067811865475,0.9999909985327609,1.27299970508556e-05,0.7071067811865475,0.9999909985327609,1.27299970508556e-05,-1.4140626009653863,0.45093510542691445,0.07893280667730754,-1.230447541300098,0.009915373594792031,0.006662370290010848,58,median_first4,59 63 65,low_rate
58,20.0,34141,34216,34141.0,0.9978080430208089,0.9978080430208089,0.49152045927184324,0.4663015143083097,0.002138191617117249,0.0,20.0,1.0,-84.23854882508273,0.9999817536561112,2.5804226991325024e-05,-84.23854882508273,0.9999817536561112,2.5804226991325024e-05,-0.4069062913665944,0.4996836728907299,0.02006165496107352,-12.070248649917188,0.023135820790399286,0.0017396186095491994,59,median_first4,60 61 62,mid_rate
59,20.0,42303,42303,42303.0,1.0,1.0,0.5053305912110252,0.32770725480462376,0.018036545871451197,0.0,20.0,1.0,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,0.2814781896733966,0.4996836728907299,0.02006165496107352,-2.931260272198113,0.023135820790399286,0.0017396186095491994,59,median_first4,60 61 62,mid_rate
60,20.0,36074,36074,36074.0,1.0,1.0,0.4720574374896047,0.2810888728724289,0.02239840328214226,0.0,20.0,1.0,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,-1.377066620611786,0.4996836728907299,0.02006165496107352,-0.4238960794102545,0.023135820790399286,0.0017396186095491994,59,median_first4,60 61 62,mid_rate
61,20.0,36535,36537,36535.0,0.9999452609683335,0.9999452609683335,0.5190912823320104,0.3089366361023676,0.025537156151635418,0.0,20.0,1.0,-1.4142135623745293,0.9999817536561112,2.5804226991325024e-05,-1.4142135623745293,0.9999817536561112,2.5804226991325024e-05,0.9673982270624188,0.4996836728907299,0.02006165496107352,1.3803803592664536,0.023135820790399286,0.0017396186095491994,59,median_first4,60 61 62,mid_rate
62,20.0,37584,37584,37584.0,1.0,1.0,0.5079022988505747,0.316943380161771,0.021471902937420177,0.0,20.0,1.0,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,0.4096683935493728,0.4996836728907299,0.02006165496107352,-0.9564842798561991,0.023135820790399286,0.0017396186095491994,59,median_first4,60 61 62,mid_rate
63,20.0,37030,37031,37030.0,0.9999729955982826,0.9999729955982826,0.5081555495544153,0.39916284093977855,0.009991898460707534,0.0,20.0,1.0,-0.3394039988709096,0.9999817536561112,2.5804226991325024e-05,-0.3394039988709096,0.9999817536561112,2.5804226991325024e-05,0.42229201330218125,0.4996836728907299,0.02006165496107352,-7.555634469269006,0.023135820790399286,0.0017396186095491994,59,median_first4,60 61 62,mid_rate
65,20.0,38424,38424,38424.0,1.0,1.0,0.33931917551530294,0.3098063710181137,0.001717676452217364,0.0,20.0,1.0,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,-7.993582667361641,0.4996836728907299,0.02006165496107352,-12.311977016463493,0.023135820790399286,0.0017396186095491994,59,median_first4,60 61 62,mid_rate
58,20.0,34141,34216,34141.0,0.9978080430208089,0.9978080430208089,0.49152045927184324,0.4663015143083097,0.002138191617117249,0.0,20.0,1.0,-84.23854882508273,0.9999817536561112,2.5804226991325024e-05,-84.23854882508273,0.9999817536561112,2.5804226991325024e-05,-3.223183288944342,0.5107747241312034,0.005973679785882212,-6.374929912944923,0.02168186832016893,0.003065708481495039,60,median_first4,59 61 62,high_rate
59,20.0,42303,42303,42303.0,1.0,1.0,0.5053305912110252,0.32770725480462376,0.018036545871451197,0.0,20.0,1.0,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,-0.9113533224603861,0.5107747241312034,0.005973679785882212,-1.1890636277784756,0.02168186832016893,0.003065708481495039,60,median_first4,59 61 62,high_rate
60,20.0,36074,36074,36074.0,1.0,1.0,0.4720574374896047,0.2810888728724289,0.02239840328214226,0.0,20.0,1.0,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,-6.4813126965895425,0.5107747241312034,0.005973679785882212,0.23372573299073207,0.02168186832016893,0.003065708481495039,60,median_first4,59 61 62,high_rate
61,20.0,36535,36537,36535.0,0.9999452609683335,0.9999452609683335,0.5190912823320104,0.3089366361023676,0.025537156151635418,0.0,20.0,1.0,-1.4142135623745293,0.9999817536561112,2.5804226991325024e-05,-1.4142135623745293,0.9999817536561112,2.5804226991325024e-05,1.3922002013669696,0.5107747241312034,0.005973679785882212,1.2575519997212516,0.02168186832016893,0.003065708481495039,60,median_first4,59 61 62,high_rate
62,20.0,37584,37584,37584.0,1.0,1.0,0.5079022988505747,0.316943380161771,0.021471902937420177,0.0,20.0,1.0,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,-0.48084687890656497,0.5107747241312034,0.005973679785882212,-0.06848837194277503,0.02168186832016893,0.003065708481495039,60,median_first4,59 61 62,high_rate
63,20.0,37030,37031,37030.0,0.9999729955982826,0.9999729955982826,0.5081555495544153,0.39916284093977855,0.009991898460707534,0.0,20.0,1.0,-0.3394039988709096,0.9999817536561112,2.5804226991325024e-05,-0.3394039988709096,0.9999817536561112,2.5804226991325024e-05,-0.4384524565541733,0.5107747241312034,0.005973679785882212,-3.8131381147370558,0.02168186832016893,0.003065708481495039,60,median_first4,59 61 62,high_rate
65,20.0,38424,38424,38424.0,1.0,1.0,0.33931917551530294,0.3098063710181137,0.001717676452217364,0.0,20.0,1.0,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,-28.70183115959895,0.5107747241312034,0.005973679785882212,-6.51209728141396,0.02168186832016893,0.003065708481495039,60,median_first4,59 61 62,high_rate
58,20.0,34141,34216,34141.0,0.9978080430208089,0.9978080430208089,0.49152045927184324,0.4663015143083097,0.002138191617117249,0.0,20.0,1.0,-0.0021919569791910565,1.0,1.0,-0.0021919569791910565,1.0,1.0,-0.21906901948378033,0.4950967758504015,0.016325067720600574,-9.858246041185268,0.02063561736367121,0.0018763404432468392,61,median_first4,59 60 62,high_rate
59,20.0,42303,42303,42303.0,1.0,1.0,0.5053305912110252,0.32770725480462376,0.018036545871451197,0.0,20.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6268773603744163,0.4950967758504015,0.016325067720600574,-1.3851811922374557,0.02063561736367121,0.0018763404432468392,61,median_first4,59 60 62,high_rate
60,20.0,36074,36074,36074.0,1.0,1.0,0.4720574374896047,0.2810888728724289,0.02239840328214226,0.0,20.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.411285928800375,0.4950967758504015,0.016325067720600574,0.9394808521105631,0.02063561736367121,0.0018763404432468392,61,median_first4,59 60 62,high_rate
61,20.0,36535,36537,36535.0,0.9999452609683335,0.9999452609683335,0.5190912823320104,0.3089366361023676,0.025537156151635418,0.0,20.0,1.0,-5.4739031666528604e-05,1.0,1.0,-5.4739031666528604e-05,1.0,1.0,1.469795218756138,0.4950967758504015,0.016325067720600574,2.612286488630248,0.02063561736367121,0.0018763404432468392,61,median_first4,59 60 62,high_rate
62,20.0,37584,37584,37584.0,1.0,1.0,0.5079022988505747,0.316943380161771,0.021471902937420177,0.0,20.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7844085684259621,0.4950967758504015,0.016325067720600574,0.4457003401268963,0.02063561736367121,0.0018763404432468392,61,median_first4,59 60 62,high_rate
63,20.0,37030,37031,37030.0,0.9999729955982826,0.9999729955982826,0.5081555495544153,0.39916284093977855,0.009991898460707534,0.0,20.0,1.0,-2.7004401717434234e-05,1.0,1.0,-2.7004401717434234e-05,1.0,1.0,0.7999215640333897,0.4950967758504015,0.016325067720600574,-5.672594726224455,0.02063561736367121,0.0018763404432468392,61,median_first4,59 60 62,high_rate
65,20.0,38424,38424,38424.0,1.0,1.0,0.33931917551530294,0.3098063710181137,0.001717676452217364,0.0,20.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-9.542233024768596,0.4950967758504015,0.016325067720600574,-10.082360575630956,0.02063561736367121,0.0018763404432468392,61,median_first4,59 60 62,high_rate
58,20.0,34141,34216,34141.0,0.9978080430208089,0.9978080430208089,0.49152045927184324,0.4663015143083097,0.002138191617117249,0.0,20.0,1.0,-84.23854882508273,0.9999817536561112,2.5804226991325024e-05,-84.23854882508273,0.9999817536561112,2.5804226991325024e-05,-0.37002415386105614,0.49882643701088014,0.019744596839968175,-6.454731976267479,0.021990701768409626,0.0030756521299854676,62,median_first4,59 60 61,mid_rate
59,20.0,42303,42303,42303.0,1.0,1.0,0.5053305912110252,0.32770725480462376,0.018036545871451197,0.0,20.0,1.0,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,0.3294143837355524,0.49882643701088014,0.019744596839968175,-1.285631706657642,0.021990701768409626,0.0030756521299854676,62,median_first4,59 60 61,mid_rate
60,20.0,36074,36074,36074.0,1.0,1.0,0.4720574374896047,0.2810888728724289,0.02239840328214226,0.0,20.0,1.0,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,-1.3557632874573586,0.49882643701088014,0.019744596839968175,0.13255774596802747,0.021990701768409626,0.0030756521299854676,62,median_first4,59 60 61,mid_rate
61,20.0,36535,36537,36535.0,0.9999452609683335,0.9999452609683335,0.5190912823320104,0.3089366361023676,0.025537156151635418,0.0,20.0,1.0,-1.4142135623745293,0.9999817536561112,2.5804226991325024e-05,-1.4142135623745293,0.9999817536561112,2.5804226991325024e-05,1.0263489037218005,0.49882643701088014,0.019744596839968175,1.1530739606896145,0.021990701768409626,0.0030756521299854676,62,median_first4,59 60 61,mid_rate
62,20.0,37584,37584,37584.0,1.0,1.0,0.5079022988505747,0.316943380161771,0.021471902937420177,0.0,20.0,1.0,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,0.45966306191285006,0.49882643701088014,0.019744596839968175,-0.1686792943621682,0.021990701768409626,0.0030756521299854676,62,median_first4,59 60 61,mid_rate
63,20.0,37030,37031,37030.0,0.9999729955982826,0.9999729955982826,0.5081555495544153,0.39916284093977855,0.009991898460707534,0.0,20.0,1.0,-0.3394039988709096,0.9999817536561112,2.5804226991325024e-05,-0.3394039988709096,0.9999817536561112,2.5804226991325024e-05,0.472489391358483,0.49882643701088014,0.019744596839968175,-3.9012225052118574,0.021990701768409626,0.0030756521299854676,62,median_first4,59 60 61,mid_rate
65,20.0,38424,38424,38424.0,1.0,1.0,0.33931917551530294,0.3098063710181137,0.001717676452217364,0.0,20.0,1.0,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,0.7071067811851134,0.9999817536561112,2.5804226991325024e-05,-8.078527142812723,0.49882643701088014,0.019744596839968175,-6.591455879728521,0.021990701768409626,0.0030756521299854676,62,median_first4,59 60 61,mid_rate
58,20.0,34141,34216,34141.0,0.9978080430208089,0.9978080430208089,0.49152045927184324,0.4663015143083097,0.002138191617117249,0.0,20.0,1.0,-1.4142135623732026,0.9992693476736031,0.0010332984293701174,-1.4142135623732026,0.9992693476736031,0.0010332984293701174,0.613313170614078,0.4453900753327238,0.07521505512906487,-0.6792446972906927,0.007297471313595271,0.007595612769679132,63,median_first4,58 59 65,low_rate
59,20.0,42303,42303,42303.0,1.0,1.0,0.5053305912110252,0.32770725480462376,0.018036545871451197,0.0,20.0,1.0,0.7071067811864401,0.9992693476736031,0.0010332984293701174,0.7071067811864401,0.9992693476736031,0.0010332984293701174,0.7969217834839952,0.4453900753327238,0.07521505512906487,1.413852296515846,0.007297471313595271,0.007595612769679132,63,median_first4,58 59 65,low_rate
60,20.0,36074,36074,36074.0,1.0,1.0,0.4720574374896047,0.2810888728724289,0.02239840328214226,0.0,20.0,1.0,0.7071067811864401,0.9992693476736031,0.0010332984293701174,0.7071067811864401,0.9992693476736031,0.0010332984293701174,0.35454819664921083,0.4453900753327238,0.07521505512906487,1.988112404680276,0.007297471313595271,0.007595612769679132,63,median_first4,58 59 65,low_rate
61,20.0,36535,36537,36535.0,0.9999452609683335,0.9999452609683335,0.5190912823320104,0.3089366361023676,0.025537156151635418,0.0,20.0,1.0,0.6541317353423303,0.9992693476736031,0.0010332984293701174,0.6541317353423303,0.9992693476736031,0.0010332984293701174,0.9798730702625881,0.4453900753327238,0.07521505512906487,2.401344748754308,0.007297471313595271,0.007595612769679132,63,median_first4,58 59 65,low_rate
62,20.0,37584,37584,37584.0,1.0,1.0,0.5079022988505747,0.316943380161771,0.021471902937420177,0.0,20.0,1.0,0.7071067811864401,0.9992693476736031,0.0010332984293701174,0.7071067811864401,0.9992693476736031,0.0010332984293701174,0.8311131782139013,0.4453900753327238,0.07521505512906487,1.866134050488686,0.007297471313595271,0.007595612769679132,63,median_first4,58 59 65,low_rate
63,20.0,37030,37031,37030.0,0.9999729955982826,0.9999729955982826,0.5081555495544153,0.39916284093977855,0.009991898460707534,0.0,20.0,1.0,0.680972606440916,0.9992693476736031,0.0010332984293701174,0.680972606440916,0.9992693476736031,0.0010332984293701174,0.8344801996620153,0.4453900753327238,0.07521505512906487,0.3547346644457871,0.007297471313595271,0.007595612769679132,63,median_first4,58 59 65,low_rate
65,20.0,38424,38424,38424.0,1.0,1.0,0.33931917551530294,0.3098063710181137,0.001717676452217364,0.0,20.0,1.0,0.7071067811864401,0.9992693476736031,0.0010332984293701174,0.7071067811864401,0.9992693476736031,0.0010332984293701174,-1.4102349540980732,0.4453900753327238,0.07521505512906487,-0.7346075992251537,0.007297471313595271,0.007595612769679132,63,median_first4,58 59 65,low_rate
58,20.0,34141,34216,34141.0,0.9978080430208089,0.9978080430208089,0.49152045927184324,0.4663015143083097,0.002138191617117249,0.0,20.0,1.0,-1.414132076795161,0.999260346206364,0.001026992605136537,-1.414132076795161,0.999260346206364,0.001026992605136537,-1.3962960789347256,0.5016688666790946,0.007268091316989074,-1.2198124508363284,0.010055545316425328,0.006490631976973,65,median_first4,58 59 63,low_rate
59,20.0,42303,42303,42303.0,1.0,1.0,0.5053305912110252,0.32770725480462376,0.018036545871451197,0.0,20.0,1.0,0.7202133588271716,0.999260346206364,0.001026992605136537,0.7202133588271716,0.999260346206364,0.001026992605136537,0.5038082726576856,0.5016688666790946,0.007268091316989074,1.2296184074740784,0.010055545316425328,0.006490631976973,65,median_first4,58 59 63,low_rate
60,20.0,36074,36074,36074.0,1.0,1.0,0.4720574374896047,0.2810888728724289,0.02239840328214226,0.0,20.0,1.0,0.7202133588271716,0.999260346206364,0.001026992605136537,0.7202133588271716,0.999260346206364,0.001026992605136537,-4.0741685675128405,0.5016688666790946,0.007268091316989074,1.901641937103512,0.010055545316425328,0.006490631976973,65,median_first4,58 59 63,low_rate
61,20.0,36535,36537,36535.0,0.9999452609683335,0.9999452609683335,0.5190912823320104,0.3089366361023676,0.025537156151635418,0.0,20.0,1.0,0.6669130415778073,0.999260346206364,0.001026992605136537,0.6669130415778073,0.999260346206364,0.001026992605136537,2.397110175568532,0.5016688666790946,0.007268091316989074,2.3852239489366585,0.010055545316425328,0.006490631976973,65,median_first4,58 59 63,low_rate
62,20.0,37584,37584,37584.0,1.0,1.0,0.5079022988505747,0.316943380161771,0.021471902937420177,0.0,20.0,1.0,0.7202133588271716,0.999260346206364,0.001026992605136537,0.7202133588271716,0.999260346206364,0.001026992605136537,0.8576436232865595,0.5016688666790946,0.007268091316989074,1.7588976946308135,0.010055545316425328,0.006490631976973,65,median_first4,58 59 63,low_rate
63,20.0,37030,37031,37030.0,0.9999729955982826,0.9999729955982826,0.5081555495544153,0.39916284093977855,0.009991898460707534,0.0,20.0,1.0,0.6939187179676651,0.999260346206364,0.001026992605136537,0.6939187179676651,0.999260346206364,0.001026992605136537,0.8924878062770325,0.5016688666790946,0.007268091316989074,-0.0098059566377505,0.010055545316425328,0.006490631976973,65,median_first4,58 59 63,low_rate
